Date_Time_Absolute_dmy_hmsf,Date_dmy,Time_Absolute_hms,Time_Absolute_f,Time_Relative_hmsf,Time_Relative_hms,Time_Relative_f,Time_Relative_sf,Duration_sf,Result_Container,Observation,Event_Log,Subject,Behavior,Modifier_1,Event_Type,Comment
15-09-2019 21:07:58.982,15-09-2019,21:07:57,982,00:08:52.520,00:08:52,520,532.52,0,Results,A3G4 (WIMP),Event log,e4,Impatient behavior,Other(s) related,State stop,
15-09-2019 21:07:59.182,15-09-2019,21:07:59,182,00:08:52.720,00:08:52,720,532.72,0,Results,A3G4 (WIMP),Event log,e3,Desengagement,No idea,State stop,
15-09-2019 21:08:00.542,15-09-2019,21:08:00,542,00:08:54.080,00:08:54,80,534.08,0.8,Results,A3G4 (WIMP),Event log,e4,Impatient behavior,Other(s) related,State start,
15-09-2019 21:08:01.342,15-09-2019,21:08:01,342,00:08:54.880,00:08:54,880,534.88,0,Results,A3G4 (WIMP),Event log,e4,Impatient behavior,Other(s) related,State stop,
15-09-2019 21:08:05.742,15-09-2019,21:08:04,742,00:08:59.280,00:08:59,280,539.28,2.04,Results,A3G4 (WIMP),Event log,e5,Desengagement,Other(s) related,State start,
15-09-2019 21:08:05.782,15-09-2019,21:08:04,782,00:08:59.320,00:08:59,320,539.32,2,Results,A3G4 (WIMP),Event log,e1,Desengagement,Other(s) related,State start,
15-09-2019 21:08:07.782,15-09-2019,21:08:07,782,00:09:01.320,00:09:01,320,541.32,0,Results,A3G4 (WIMP),Event log,e1,Desengagement,Other(s) related,State stop,
15-09-2019 21:08:07.782,15-09-2019,21:08:07,782,00:09:01.320,00:09:01,320,541.32,0,Results,A3G4 (WIMP),Event log,e5,Desengagement,Other(s) related,State stop,
15-09-2019 21:08:10.382,15-09-2019,21:08:10,382,00:09:03.920,00:09:03,920,543.92,17.28,Results,A3G4 (WIMP),Event log,e1,Desengagement,Other(s) related,State start,
15-09-2019 21:08:13.822,15-09-2019,21:08:12,822,00:09:07.360,00:09:07,360,547.36,3.2,Results,A3G4 (WIMP),Event log,e3,Desengagement,No idea,State start,
15-09-2019 21:08:17.022,15-09-2019,21:08:17,22,00:09:10.560,00:09:10,560,550.56,0,Results,A3G4 (WIMP),Event log,e3,Desengagement,No idea,State stop,
15-09-2019 21:08:27.662,15-09-2019,21:08:26,662,00:09:21.200,00:09:21,200,561.2,0,Results,A3G4 (WIMP),Event log,e1,Desengagement,Other(s) related,State stop,
15-09-2019 21:08:28.542,15-09-2019,21:08:27,542,00:09:22.080,00:09:22,80,562.08,0,Results,A3G4 (WIMP),Event log,e2,Desengagement,Other(s) related,State stop,
15-09-2019 21:08:28.542,15-09-2019,21:08:27,542,00:09:22.080,00:09:22,80,562.08,0,Results,A3G4 (WIMP),Event log,e6,Desengagement,Other(s) related,State stop,
15-09-2019 21:08:30.982,15-09-2019,21:08:30,982,00:09:24.520,00:09:24,520,564.52,3.16,Results,A3G4 (WIMP),Event log,e6,Desengagement,No idea,State start,
15-09-2019 21:08:34.142,15-09-2019,21:08:33,142,00:09:27.680,00:09:27,680,567.68,0,Results,A3G4 (WIMP),Event log,e6,Desengagement,No idea,State stop,
15-09-2019 21:08:36.862,15-09-2019,21:08:36,862,00:09:30.400,00:09:30,400,570.4,2.4,Results,A3G4 (WIMP),Event log,e2,Verbal,Task(s) related,State start,
15-09-2019 21:08:37.102,15-09-2019,21:08:37,102,00:09:30.640,00:09:30,640,570.64,2.4,Results,A3G4 (WIMP),Event log,e2,Impatient behavior,Other(s) related,State start,
15-09-2019 21:08:39.102,15-09-2019,21:08:39,102,00:09:32.640,00:09:32,640,572.64,1.6,Results,A3G4 (WIMP),Event log,e4,Impatient behavior,Other(s) related,State start,
15-09-2019 21:08:39.262,15-09-2019,21:08:39,262,00:09:32.800,00:09:32,800,572.8,0,Results,A3G4 (WIMP),Event log,e2,Verbal,Task(s) related,State stop,
15-09-2019 21:08:39.502,15-09-2019,21:08:39,502,00:09:33.040,00:09:33,40,573.04,0,Results,A3G4 (WIMP),Event log,e2,Impatient behavior,Other(s) related,State stop,
15-09-2019 21:08:40.702,15-09-2019,21:08:40,702,00:09:34.240,00:09:34,240,574.24,0,Results,A3G4 (WIMP),Event log,e4,Impatient behavior,Other(s) related,State stop,
15-09-2019 21:08:44.102,15-09-2019,21:08:44,102,00:09:37.640,00:09:37,640,577.64,8.48,Results,A3G4 (WIMP),Event log,e2,Desengagement,Other(s) related,State start,
15-09-2019 21:08:44.142,15-09-2019,21:08:44,142,00:09:37.680,00:09:37,680,577.68,8.44,Results,A3G4 (WIMP),Event log,e1,Desengagement,Other(s) related,State start,
15-09-2019 21:08:45.062,15-09-2019,21:08:45,62,00:09:38.600,00:09:38,600,578.6,5.04,Results,A3G4 (WIMP),Event log,e3,Desengagement,No idea,State start,
15-09-2019 21:08:49.862,15-09-2019,21:08:48,862,00:09:43.400,00:09:43,400,583.4,5.08,Results,A3G4 (WIMP),Event log,e5,Desengagement,Other(s) related,State start,
15-09-2019 21:08:50.102,15-09-2019,21:08:49,102,00:09:43.640,00:09:43,640,583.64,0,Results,A3G4 (WIMP),Event log,e3,Desengagement,No idea,State stop,
15-09-2019 21:08:52.582,15-09-2019,21:08:52,582,00:09:46.120,00:09:46,120,586.12,0,Results,A3G4 (WIMP),Event log,e1,Desengagement,Other(s) related,State stop,
15-09-2019 21:08:52.582,15-09-2019,21:08:52,582,00:09:46.120,00:09:46,120,586.12,0,Results,A3G4 (WIMP),Event log,e2,Desengagement,Other(s) related,State stop,
15-09-2019 21:08:52.622,15-09-2019,21:08:52,622,00:09:46.160,00:09:46,160,586.16,2.92,Results,A3G4 (WIMP),Event log,e2,Verbal,Task(s) related,State start,
15-09-2019 21:08:52.662,15-09-2019,21:08:52,662,00:09:46.200,00:09:46,200,586.2,2.24,Results,A3G4 (WIMP),Event log,e2,Impatient behavior,Task(s) related,State start,
15-09-2019 21:08:54.902,15-09-2019,21:08:54,902,00:09:48.440,00:09:48,440,588.44,0,Results,A3G4 (WIMP),Event log,e2,Impatient behavior,Task(s) related,State stop,
15-09-2019 21:08:54.942,15-09-2019,21:08:54,942,00:09:48.480,00:09:48,480,588.48,0,Results,A3G4 (WIMP),Event log,e5,Desengagement,Other(s) related,State stop,
15-09-2019 21:08:55.542,15-09-2019,21:08:54,542,00:09:49.080,00:09:49,80,589.08,0,Results,A3G4 (WIMP),Event log,e2,Verbal,Task(s) related,State stop,
15-09-2019 21:08:58.662,15-09-2019,21:08:58,662,00:09:52.200,00:09:52,200,592.2,2.88,Results,A3G4 (WIMP),Event log,e4,Impatient behavior,Other(s) related,State start,
15-09-2019 21:09:01.542,15-09-2019,21:09:01,542,00:09:55.080,00:09:55,80,595.08,0,Results,A3G4 (WIMP),Event log,e4,Impatient behavior,Other(s) related,State stop,
15-09-2019 21:09:02.942,15-09-2019,21:09:02,942,00:09:56.480,00:09:56,480,596.48,11.56,Results,A3G4 (WIMP),Event log,e1,Desengagement,No idea,State start,
15-09-2019 21:09:02.982,15-09-2019,21:09:02,982,00:09:56.520,00:09:56,520,596.52,1.6,Results,A3G4 (WIMP),Event log,e2,Verbal,Task(s) related,State start,
15-09-2019 21:09:03.662,15-09-2019,21:09:02,662,00:09:57.200,00:09:57,200,597.2,1.6,Results,A3G4 (WIMP),Event log,e4,Impatient behavior,Other(s) related,State start,
15-09-2019 21:09:04.582,15-09-2019,21:09:03,582,00:09:58.120,00:09:58,120,598.12,0,Results,A3G4 (WIMP),Event log,e2,Verbal,Task(s) related,State stop,
15-09-2019 21:09:05.262,15-09-2019,21:09:04,262,00:09:58.800,00:09:58,800,598.8,0,Results,A3G4 (WIMP),Event log,e4,Impatient behavior,Other(s) related,State stop,
15-09-2019 21:09:10.302,15-09-2019,21:09:09,302,00:10:03.840,00:10:03,840,603.84,10.44,Results,A3G4 (WIMP),Event log,e3,Desengagement,No idea,State start,
15-09-2019 21:09:10.422,15-09-2019,21:09:09,422,00:10:03.960,00:10:03,960,603.96,2.44,Results,A3G4 (WIMP),Event log,e4,Verbal,Task(s) related,State start,
15-09-2019 21:09:10.822,15-09-2019,21:09:09,822,00:10:04.360,00:10:04,360,604.36,2.8,Results,A3G4 (WIMP),Event log,e4,Impatient behavior,Task(s) related,State start,
15-09-2019 21:09:12.422,15-09-2019,21:09:11,422,00:10:05.960,00:10:05,960,605.96,2.4,Results,A3G4 (WIMP),Event log,e5,Desengagement,Adult related,State start,
15-09-2019 21:09:12.862,15-09-2019,21:09:11,862,00:10:06.400,00:10:06,400,606.4,0,Results,A3G4 (WIMP),Event log,e4,Verbal,Task(s) related,State stop,
15-09-2019 21:09:13.622,15-09-2019,21:09:13,622,00:10:07.160,00:10:07,160,607.16,0,Results,A3G4 (WIMP),Event log,e4,Impatient behavior,Task(s) related,State stop,
15-09-2019 21:09:14.502,15-09-2019,21:09:14,502,00:10:08.040,00:10:08,40,608.04,0,Results,A3G4 (WIMP),Event log,e1,Desengagement,No idea,State stop,
15-09-2019 21:09:14.822,15-09-2019,21:09:14,822,00:10:08.360,00:10:08,360,608.36,0,Results,A3G4 (WIMP),Event log,e5,Desengagement,Adult related,State stop,
15-09-2019 21:09:20.742,15-09-2019,21:09:19,742,00:10:14.280,00:10:14,280,614.28,0,Results,A3G4 (WIMP),Event log,e3,Desengagement,No idea,State stop,
15-09-2019 21:09:30.782,15-09-2019,21:09:30,782,00:10:24.320,00:10:24,320,624.32,32.32,Results,A3G4 (WIMP),Event log,e3,Desengagement,No idea,State start,
15-09-2019 21:09:31.382,15-09-2019,21:09:31,382,00:10:24.920,00:10:24,920,624.92,5,Results,A3G4 (WIMP),Event log,e1,Desengagement,Other(s) related,State start,
15-09-2019 21:09:36.382,15-09-2019,21:09:36,382,00:10:29.920,00:10:29,920,629.92,0,Results,A3G4 (WIMP),Event log,e1,Desengagement,Other(s) related,State stop,
15-09-2019 21:09:42.742,15-09-2019,21:09:41,742,00:10:36.280,00:10:36,280,636.28,2.4,Results,A3G4 (WIMP),Event log,e1,Desengagement,Other(s) related,State start,
15-09-2019 21:09:45.142,15-09-2019,21:09:45,142,00:10:38.680,00:10:38,680,638.68,0,Results,A3G4 (WIMP),Event log,e1,Desengagement,Other(s) related,State stop,
15-09-2019 21:10:03.102,15-09-2019,21:10:02,102,00:10:56.640,00:10:56,640,656.64,0,Results,A3G4 (WIMP),Event log,e3,Desengagement,No idea,State stop,
15-09-2019 21:10:05.822,15-09-2019,21:10:05,822,00:10:59.360,00:10:59,360,659.36,6.8,Results,A3G4 (WIMP),Event log,e1,Desengagement,No idea,State start,
15-09-2019 21:10:06.302,15-09-2019,21:10:06,302,00:10:59.840,00:10:59,840,659.84,13.52,Results,A3G4 (WIMP),Event log,e3,Desengagement,No idea,State start,
15-09-2019 21:10:12.622,15-09-2019,21:10:12,622,00:11:06.160,00:11:06,160,666.16,0,Results,A3G4 (WIMP),Event log,e1,Desengagement,No idea,State stop,
15-09-2019 21:10:12.662,15-09-2019,21:10:12,662,00:11:06.200,00:11:06,200,666.2,38.64,Results,A3G4 (WIMP),Event log,e1,Desengagement,Other(s) related,State start,
15-09-2019 21:10:13.062,15-09-2019,21:10:13,62,00:11:06.600,00:11:06,600,666.6,7.12,Results,A3G4 (WIMP),Event log,e2,Desengagement,Other(s) related,State start,
15-09-2019 21:10:19.822,15-09-2019,21:10:18,822,00:11:13.360,00:11:13,360,673.36,0,Results,A3G4 (WIMP),Event log,e3,Desengagement,No idea,State stop,
15-09-2019 21:10:20.182,15-09-2019,21:10:20,182,00:11:13.720,00:11:13,720,673.72,0,Results,A3G4 (WIMP),Event log,e2,Desengagement,Other(s) related,State stop,
15-09-2019 21:10:20.222,15-09-2019,21:10:20,222,00:11:13.760,00:11:13,760,673.76,8.24,Results,A3G4 (WIMP),Event log,e3,Desengagement,No idea,State start,
15-09-2019 21:10:22.102,15-09-2019,21:10:22,102,00:11:15.640,00:11:15,640,675.64,1.08,Results,A3G4 (WIMP),Event log,e2,Verbal,Adult related,State start,
15-09-2019 21:10:23.182,15-09-2019,21:10:23,182,00:11:16.720,00:11:16,720,676.72,0,Results,A3G4 (WIMP),Event log,e2,Verbal,Adult related,State stop,
15-09-2019 21:10:25.702,15-09-2019,21:10:24,702,00:11:19.240,00:11:19,240,679.24,22.16,Results,A3G4 (WIMP),Event log,e2,Desengagement,Other(s) related,State start,
15-09-2019 21:10:28.462,15-09-2019,21:10:28,462,00:11:22.000,00:11:22,0,682,0,Results,A3G4 (WIMP),Event log,e3,Desengagement,No idea,State stop,
15-09-2019 21:10:35.462,15-09-2019,21:10:35,462,00:11:29.000,00:11:29,0,689,5.64,Results,A3G4 (WIMP),Event log,e3,Desengagement,No idea,State start,
15-09-2019 21:10:38.822,15-09-2019,21:10:38,822,00:11:32.360,00:11:32,360,692.36,2.4,Results,A3G4 (WIMP),Event log,e3,Impatient behavior,Task(s) related,State start,
15-09-2019 21:10:41.102,15-09-2019,21:10:40,102,00:11:34.640,00:11:34,640,694.64,0,Results,A3G4 (WIMP),Event log,e3,Desengagement,No idea,State stop,
15-09-2019 21:10:41.222,15-09-2019,21:10:40,222,00:11:34.760,00:11:34,760,694.76,0,Results,A3G4 (WIMP),Event log,e3,Impatient behavior,Task(s) related,State stop,
15-09-2019 21:10:47.862,15-09-2019,21:10:46,862,00:11:41.400,00:11:41,400,701.4,0,Results,A3G4 (WIMP),Event log,e2,Desengagement,Other(s) related,State stop,
15-09-2019 21:10:51.302,15-09-2019,21:10:51,302,00:11:44.840,00:11:44,840,704.84,0,Results,A3G4 (WIMP),Event log,e1,Desengagement,Other(s) related,State stop,
15-09-2019 21:10:55.822,15-09-2019,21:10:54,822,00:11:49.360,00:11:49,360,709.36,1.64,Results,A3G4 (WIMP),Event log,e3,Desengagement,Adult related,State start,
15-09-2019 21:10:57.022,15-09-2019,21:10:57,22,00:11:50.560,00:11:50,560,710.56,7.32,Results,A3G4 (WIMP),Event log,e6,Desengagement,Adult related,State start,
15-09-2019 21:10:57.422,15-09-2019,21:10:57,422,00:11:50.960,00:11:50,960,710.96,2.48,Results,A3G4 (WIMP),Event log,e5,Desengagement,Adult related,State start,
15-09-2019 21:10:57.462,15-09-2019,21:10:57,462,00:11:51.000,00:11:51,0,711,0,Results,A3G4 (WIMP),Event log,e3,Desengagement,Adult related,State stop,
15-09-2019 21:10:58.622,15-09-2019,21:10:58,622,00:11:52.160,00:11:52,160,712.16,1.32,Results,A3G4 (WIMP),Event log,e1,Desengagement,Adult related,State start,
15-09-2019 21:10:58.742,15-09-2019,21:10:58,742,00:11:52.280,00:11:52,280,712.28,1.4,Results,A3G4 (WIMP),Event log,e2,Verbal,Other(s) related,State start,
15-09-2019 21:10:59.902,15-09-2019,21:10:59,902,00:11:53.440,00:11:53,440,713.44,0,Results,A3G4 (WIMP),Event log,e5,Desengagement,Adult related,State stop,
15-09-2019 21:10:59.942,15-09-2019,21:10:59,942,00:11:53.480,00:11:53,480,713.48,0,Results,A3G4 (WIMP),Event log,e1,Desengagement,Adult related,State stop,
15-09-2019 21:11:00.142,15-09-2019,21:11:00,142,00:11:53.680,00:11:53,680,713.68,0,Results,A3G4 (WIMP),Event log,e2,Verbal,Other(s) related,State stop,
15-09-2019 21:11:00.542,15-09-2019,21:11:00,542,00:11:54.080,00:11:54,80,714.08,13.8,Results,A3G4 (WIMP),Event log,e2,Desengagement,Task(s) related,State start,
15-09-2019 21:11:02.342,15-09-2019,21:11:01,342,00:11:55.880,00:11:55,880,715.88,3.08,Results,A3G4 (WIMP),Event log,e1,Desengagement,Other(s) related,State start,
15-09-2019 21:11:04.342,15-09-2019,21:11:04,342,00:11:57.880,00:11:57,880,717.88,0,Results,A3G4 (WIMP),Event log,e6,Desengagement,Adult related,State stop,
15-09-2019 21:11:05.422,15-09-2019,21:11:05,422,00:11:58.960,00:11:58,960,718.96,0,Results,A3G4 (WIMP),Event log,e1,Desengagement,Other(s) related,State stop,
15-09-2019 21:11:14.342,15-09-2019,21:11:14,342,00:12:07.880,00:12:07,880,727.88,0,Results,A3G4 (WIMP),Event log,e2,Desengagement,Task(s) related,State stop,
15-09-2019 21:11:42.142,15-09-2019,21:11:42,142,00:12:35.680,00:12:35,680,755.68,1.32,Results,A3G4 (WIMP),Event log,e5,Verbal,Task(s) related,State start,
15-09-2019 21:11:43.462,15-09-2019,21:11:43,462,00:12:37.000,00:12:37,0,757,0,Results,A3G4 (WIMP),Event log,e5,Verbal,Task(s) related,State stop,
15-09-2019 21:11:48.062,15-09-2019,21:11:47,62,00:12:41.600,00:12:41,600,761.6,7.52,Results,A3G4 (WIMP),Event log,e1,Desengagement,No idea,State start,
15-09-2019 21:11:55.582,15-09-2019,21:11:54,582,00:12:49.120,00:12:49,120,769.12,0,Results,A3G4 (WIMP),Event log,e1,Desengagement,No idea,State stop,
15-09-2019 21:11:57.182,15-09-2019,21:11:57,182,00:12:50.720,00:12:50,720,770.72,10.48,Results,A3G4 (WIMP),Event log,e1,Desengagement,Other(s) related,State start,
15-09-2019 21:11:57.222,15-09-2019,21:11:57,222,00:12:50.760,00:12:50,760,770.76,13.2,Results,A3G4 (WIMP),Event log,e2,Desengagement,Other(s) related,State start,
15-09-2019 21:12:07.662,15-09-2019,21:12:07,662,00:13:01.200,00:13:01,200,781.2,0,Results,A3G4 (WIMP),Event log,e1,Desengagement,Other(s) related,State stop,
15-09-2019 21:12:10.422,15-09-2019,21:12:09,422,00:13:03.960,00:13:03,960,783.96,0,Results,A3G4 (WIMP),Event log,e2,Desengagement,Other(s) related,State stop,
15-09-2019 21:12:24.502,15-09-2019,21:12:23,502,00:13:18.040,00:13:18,40,798.04,17.48,Results,A3G4 (WIMP),Event log,e2,Desengagement,No idea,State start,
15-09-2019 21:12:41.982,15-09-2019,21:12:41,982,00:13:35.520,00:13:35,520,815.52,0,Results,A3G4 (WIMP),Event log,e2,Desengagement,No idea,State stop,
15-09-2019 21:12:42.182,15-09-2019,21:12:42,182,00:13:35.720,00:13:35,720,815.72,3.16,Results,A3G4 (WIMP),Event log,e2,Verbal,Task(s) related,State start,
15-09-2019 21:12:45.342,15-09-2019,21:12:44,342,00:13:38.880,00:13:38,880,818.88,0,Results,A3G4 (WIMP),Event log,e2,Verbal,Task(s) related,State stop,
15-09-2019 21:12:48.422,15-09-2019,21:12:48,422,00:13:41.960,00:13:41,960,821.96,3.52,Results,A3G4 (WIMP),Event log,e2,Verbal,Task(s) related,State start,
15-09-2019 21:12:51.942,15-09-2019,21:12:51,942,00:13:45.480,00:13:45,480,825.48,0,Results,A3G4 (WIMP),Event log,e2,Verbal,Task(s) related,State stop,
15-09-2019 21:12:54.942,15-09-2019,21:12:53,942,00:13:48.480,00:13:48,480,828.48,2.4,Results,A3G4 (WIMP),Event log,e3,Impatient behavior,Task(s) related,State start,
15-09-2019 21:12:55.462,15-09-2019,21:12:54,462,00:13:49.000,00:13:49,0,829,1.6,Results,A3G4 (WIMP),Event log,e3,Verbal,Task(s) related,State start,
15-09-2019 21:12:55.862,15-09-2019,21:12:54,862,00:13:49.400,00:13:49,400,829.4,517.84,Results,A3G4 (WIMP),Event log,e3,Desengagement,Task(s) related,State start,
15-09-2019 21:12:57.062,15-09-2019,21:12:57,62,00:13:50.600,00:13:50,600,830.6,0,Results,A3G4 (WIMP),Event log,e3,Verbal,Task(s) related,State stop,
15-09-2019 21:12:57.342,15-09-2019,21:12:57,342,00:13:50.880,00:13:50,880,830.88,0,Results,A3G4 (WIMP),Event log,e3,Impatient behavior,Task(s) related,State stop,
15-09-2019 21:13:01.622,15-09-2019,21:13:00,622,00:13:55.160,00:13:55,160,835.16,10.76,Results,A3G4 (WIMP),Event log,e6,Desengagement,No idea,State start,
15-09-2019 21:13:02.782,15-09-2019,21:13:01,782,00:13:56.320,00:13:56,320,836.32,16.4,Results,A3G4 (WIMP),Event log,e1,Desengagement,Other(s) related,State start,
15-09-2019 21:13:02.822,15-09-2019,21:13:01,822,00:13:56.360,00:13:56,360,836.36,2.76,Results,A3G4 (WIMP),Event log,e2,Desengagement,Other(s) related,State start,
15-09-2019 21:13:05.582,15-09-2019,21:13:05,582,00:13:59.120,00:13:59,120,839.12,0,Results,A3G4 (WIMP),Event log,e2,Desengagement,Other(s) related,State stop,
15-09-2019 21:13:12.382,15-09-2019,21:13:12,382,00:14:05.920,00:14:05,920,845.92,0,Results,A3G4 (WIMP),Event log,e6,Desengagement,No idea,State stop,
15-09-2019 21:13:14.822,15-09-2019,21:13:14,822,00:14:08.360,00:14:08,360,848.36,5.72,Results,A3G4 (WIMP),Event log,e6,Verbal,Task(s) related,State start,
15-09-2019 21:13:19.182,15-09-2019,21:13:19,182,00:14:12.720,00:14:12,720,852.72,0,Results,A3G4 (WIMP),Event log,e1,Desengagement,Other(s) related,State stop,
15-09-2019 21:13:19.502,15-09-2019,21:13:19,502,00:14:13.040,00:14:13,40,853.04,15.6,Results,A3G4 (WIMP),Event log,e1,Desengagement,Adult related,State start,
15-09-2019 21:13:19.542,15-09-2019,21:13:19,542,00:14:13.080,00:14:13,80,853.08,5.04,Results,A3G4 (WIMP),Event log,e2,Desengagement,Adult related,State start,
15-09-2019 21:13:19.622,15-09-2019,21:13:19,622,00:14:13.160,00:14:13,160,853.16,22.64,Results,A3G4 (WIMP),Event log,e6,Desengagement,Adult related,State start,
15-09-2019 21:13:19.662,15-09-2019,21:13:19,662,00:14:13.200,00:14:13,200,853.2,10.52,Results,A3G4 (WIMP),Event log,e5,Desengagement,Adult related,State start,
15-09-2019 21:13:19.702,15-09-2019,21:13:19,702,00:14:13.240,00:14:13,240,853.24,35.24,Results,A3G4 (WIMP),Event log,e4,Desengagement,Adult related,State start,
15-09-2019 21:13:20.542,15-09-2019,21:13:20,542,00:14:14.080,00:14:14,80,854.08,0,Results,A3G4 (WIMP),Event log,e6,Verbal,Task(s) related,State stop,
15-09-2019 21:13:24.382,15-09-2019,21:13:23,382,00:14:17.920,00:14:17,920,857.92,1.6,Results,A3G4 (WIMP),Event log,e4,Impatient behavior,Other(s) related,State start,
15-09-2019 21:13:24.582,15-09-2019,21:13:23,582,00:14:18.120,00:14:18,120,858.12,0,Results,A3G4 (WIMP),Event log,e2,Desengagement,Adult related,State stop,
15-09-2019 21:13:25.982,15-09-2019,21:13:25,982,00:14:19.520,00:14:19,520,859.52,0,Results,A3G4 (WIMP),Event log,e4,Impatient behavior,Other(s) related,State stop,
15-09-2019 21:13:30.182,15-09-2019,21:13:29,182,00:14:23.720,00:14:23,720,863.72,0,Results,A3G4 (WIMP),Event log,e5,Desengagement,Adult related,State stop,
15-09-2019 21:13:35.102,15-09-2019,21:13:35,102,00:14:28.640,00:14:28,640,868.64,0,Results,A3G4 (WIMP),Event log,e1,Desengagement,Adult related,State stop,
15-09-2019 21:13:37.502,15-09-2019,21:13:36,502,00:14:31.040,00:14:31,40,871.04,1.76,Results,A3G4 (WIMP),Event log,e5,Verbal,No idea,State start,
15-09-2019 21:13:39.262,15-09-2019,21:13:38,262,00:14:32.800,00:14:32,800,872.8,0,Results,A3G4 (WIMP),Event log,e5,Verbal,No idea,State stop,
15-09-2019 21:13:42.262,15-09-2019,21:13:42,262,00:14:35.800,00:14:35,800,875.8,0,Results,A3G4 (WIMP),Event log,e6,Desengagement,Adult related,State stop,
15-09-2019 21:13:43.222,15-09-2019,21:13:43,222,00:14:36.760,00:14:36,760,876.76,3.6,Results,A3G4 (WIMP),Event log,e6,Physical,Artifact(s) related,State start,
15-09-2019 21:13:43.622,15-09-2019,21:13:43,622,00:14:37.160,00:14:37,160,877.16,2,Results,A3G4 (WIMP),Event log,e2,Verbal,Other(s) related,State start,
15-09-2019 21:13:45.622,15-09-2019,21:13:44,622,00:14:39.160,00:14:39,160,879.16,0,Results,A3G4 (WIMP),Event log,e2,Verbal,Other(s) related,State stop,
15-09-2019 21:13:46.822,15-09-2019,21:13:45,822,00:14:40.360,00:14:40,360,880.36,0,Results,A3G4 (WIMP),Event log,e6,Physical,Artifact(s) related,State stop,
15-09-2019 21:13:54.942,15-09-2019,21:13:53,942,00:14:48.480,00:14:48,480,888.48,0,Results,A3G4 (WIMP),Event log,e4,Desengagement,Adult related,State stop,
